4,Pets and pet products(4),0.565,198.403,198.037,197.672,197.618,197.805,197.631,197.011,197.468,197.378,196.569,196.766,195.369,195.218,198.403,198.037,197.672,197.618,197.805,197.631,197.011,197.468,197.378,196.569,196.766,195.369,195.218,-1.6,0.1,-0.7,-0.1,0.1,-0.7,-0.1,0.000,0.26,L-Oct. 2017,0.1,-0.009,0.66,–,–
5,Pet food(4)(5)(6),,151.947,151.819,152.094,151.394,151.053,151.390,150.434,150.343,151.374,150.377,149.996,148.498,149.028,151.947,151.819,152.094,151.394,151.053,151.390,150.434,150.343,151.374,150.377,149.996,148.498,149.028,-1.9,-0.3,-1.0,0.4,-0.3,-1.0,0.4,,0.30,L-Aug. 2017,0.7,,0.71,L-Oct. 2017,-1.0
5,"Purchase of pets, pet supplies, accessories(4)(5)(6)",,113.832,113.498,112.833,113.301,113.706,113.260,113.336,114.034,113.086,112.986,113.371,113.191,112.699,113.832,113.498,112.833,113.301,113.706,113.260,113.336,114.034,113.086,112.986,113.371,113.191,112.699,-1.0,0.3,-0.2,-0.4,0.3,-0.2,-0.4,,0.48,S-Aug. 2017,-0.8,,1.52,S-Sep. 2017,-1.0
4,Sporting goods,0.417,111.806,111.551,111.796,111.271,111.374,110.979,110.895,111.115,110.166,110.678,110.621,110.490,110.664,112.430,112.031,111.928,111.645,110.510,110.910,110.944,110.709,110.054,110.433,110.415,110.769,111.282,-1.0,-0.1,-0.1,0.2,0.0,0.3,0.5,0.002,0.29,L-May 2016,0.6,-0.004,1.01,L-May 2016,0.3
5,Sports vehicles including bicycles(4),0.219,147.732,147.413,146.684,145.503,145.603,145.575,145.689,145.661,143.375,144.143,144.562,144.293,145.577,147.732,147.413,146.684,145.503,145.603,145.575,145.689,145.661,143.375,144.143,144.562,144.293,145.577,-1.5,0.3,-0.2,0.9,0.3,-0.2,0.9,0.002,0.37,L-Apr. 2016,2.3,-0.003,1.94,L-Jul. 2017,-1.0
5,Sports equipment,0.189,81.335,81.136,82.001,81.941,82.046,81.440,81.231,81.605,81.565,81.881,81.522,81.477,80.914,81.736,81.623,82.145,82.070,81.638,81.053,81.146,81.558,81.706,81.773,81.220,81.545,81.313,-0.5,-0.4,-0.1,-0.7,-0.7,0.4,-0.3,-0.001,0.46,S-Oct. 2017,-0.7,-0.001,1.27,L-Jun. 2016,-0.3
4,Photographic equipment and supplies,0.039,55.292,55.113,55.573,55.353,55.688,55.057,55.009,55.634,56.308,56.835,56.766,56.794,54.340,55.960,55.986,56.335,56.005,55.827,55.214,55.259,55.124,55.255,55.780,56.085,56.497,54.996,-1.7,-0.1,0.0,-4.3,0.5,0.7,-2.7,-0.001,0.73,S-Apr. 2016,-2.7,-0.001,1.92,S-Jul. 2016,-2.0
5,Film and photographic supplies(4)(5)(6),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Photographic equipment(5)(6),,22.631,22.524,22.754,22.654,22.877,22.627,22.630,22.917,23.234,23.454,23.404,23.420,22.365,22.948,22.947,23.116,23.025,22.956,22.727,22.718,22.689,22.708,22.912,23.073,23.256,22.678,-1.2,-0.2,0.1,-4.5,0.7,0.8,-2.5,,0.80,S-Apr. 2016,-3.6,,1.84,S-Jul. 2016,-2.7
4,Recreational reading materials(4),0.147,244.969,243.625,242.769,243.070,243.004,243.270,241.102,241.084,239.954,242.308,237.689,240.555,240.155,244.969,243.625,242.769,243.070,243.004,243.270,241.102,241.084,239.954,242.308,237.689,240.555,240.155,-2.0,-1.9,1.2,-0.2,-1.9,1.2,-0.2,0.000,0.67,S-Oct. 2017,-1.9,-0.003,1.45,S-EVER,–
5,Newspapers and magazines(4)(5),0.087,170.606,168.914,170.971,171.096,172.344,174.165,173.771,172.147,170.457,172.377,166.564,170.266,168.759,170.606,168.914,170.971,171.096,172.344,174.165,173.771,172.147,170.457,172.377,166.564,170.266,168.759,-1.1,-3.4,2.2,-0.9,-3.4,2.2,-0.9,-0.001,0.85,S-Oct. 2017,-3.4,-0.001,1.35,S-Nov. 2010,-1.5
5,Recreational books(4)(5),0.060,99.481,99.549,97.043,97.238,96.152,94.934,93.140,94.444,94.719,95.444,95.682,95.458,96.292,99.481,99.549,97.043,97.238,96.152,94.934,93.140,94.444,94.719,95.444,95.682,95.458,96.292,-3.2,0.2,-0.2,0.9,0.2,-0.2,0.9,0.001,0.95,L-Jul. 2017,1.4,-0.002,2.83,L-Oct. 2017,-2.7
4,Other recreational goods(5),0.335,41.914,42.354,42.459,41.867,41.379,41.091,40.752,40.073,39.831,39.793,39.902,39.263,38.776,42.503,42.325,42.267,41.742,41.184,40.880,40.559,39.880,39.759,39.878,40.077,39.605,39.311,-7.5,0.3,-1.6,-1.2,0.5,-1.2,-0.7,-0.003,0.38,L-Oct. 2017,0.5,-0.027,1.01,S-Sep. 2017,-7.5
5,Toys,0.265,38.674,39.175,39.240,38.717,38.316,37.989,37.564,36.689,36.401,36.345,36.344,35.694,35.158,39.351,39.141,39.019,38.573,38.093,37.746,37.342,36.468,36.319,36.443,36.546,36.088,35.773,-9.1,0.0,-1.8,-1.5,0.3,-1.3,-0.9,-0.002,0.43,L-Oct. 2017,0.3,-0.027,1.25,S-Sep. 2017,-9.3
6,"Toys, games, hobbies and playground equipment(5)(6)",,47.172,48.208,48.378,47.463,46.723,46.447,46.092,44.898,44.603,44.713,44.783,44.126,43.158,47.920,48.227,48.077,47.357,46.466,46.140,45.772,44.771,44.409,44.923,44.940,44.590,43.842,-8.5,0.2,-1.5,-2.2,0.0,-0.8,-1.7,,0.49,S-Jul. 2017,-2.2,,1.29,S-Aug. 2017,-9.9
5,"Sewing machines, fabric and supplies(4)(5)",0.025,96.713,95.803,95.468,94.033,89.185,88.762,91.156,92.695,93.885,93.308,96.799,96.025,94.933,96.713,95.803,95.468,94.033,89.185,88.762,91.156,92.695,93.885,93.308,96.799,96.025,94.933,-1.8,3.7,-0.8,-1.1,3.7,-0.8,-1.1,0.000,1.25,S-Apr. 2017,-5.2,0.000,2.11,S-May 2017,-8.0
5,Music instruments and accessories(4)(5),0.033,100.430,100.879,102.214,100.229,100.904,101.452,100.563,102.224,101.734,102.457,102.685,101.981,102.817,100.430,100.879,102.214,100.229,100.904,101.452,100.563,102.224,101.734,102.457,102.685,101.981,102.817,2.4,0.2,-0.7,0.8,0.2,-0.7,0.8,0.000,0.26,L-Jul. 2017,1.7,0.001,1.23,L-Sep. 2016,2.8
3,Education and communication commodities(12),0.587,78.833,78.921,78.951,78.255,77.934,77.423,77.711,78.363,77.681,76.904,77.043,77.037,76.280,79.039,79.096,78.976,78.245,77.665,77.307,77.734,78.438,77.799,76.849,76.933,76.969,76.474,-3.2,0.2,0.0,-1.0,0.1,0.0,-0.6,-0.004,0.31,S-Sep. 2017,-1.2,-0.020,0.71,S-Sep. 2017,-3.4
4,Educational books and supplies,0.161,700.386,690.427,696.371,698.235,688.560,682.217,682.327,691.689,690.041,682.696,686.535,696.688,687.646,697.164,686.794,697.215,700.589,691.158,685.949,688.531,697.809,688.499,678.287,681.756,692.243,684.483,-1.8,0.6,1.5,-1.3,0.5,1.5,-1.1,-0.002,0.42,S-Sep. 2017,-1.5,-0.003,1.24,S-EVER,–
5,College textbooks(4)(15)(6),,242.555,239.463,241.929,243.529,240.503,238.394,238.766,241.765,241.516,237.032,238.586,242.720,239.838,242.555,239.463,241.929,243.529,240.503,238.394,238.766,241.765,241.516,237.032,238.586,242.720,239.838,-1.1,0.7,1.7,-1.2,0.7,1.7,-1.2,,0.50,S-Sep. 2017,-1.9,,1.59,S-EVER,–
4,Information technology commodities(12),0.426,58.063,58.457,58.305,57.545,57.518,57.197,57.484,57.855,57.218,56.659,56.682,56.365,55.878,58.370,58.745,58.304,57.463,57.168,56.966,57.317,57.743,57.384,56.739,56.717,56.433,56.170,-3.8,0.0,-0.6,-0.9,0.0,-0.5,-0.5,-0.002,0.39,–,–,-0.017,0.82,S-Sep. 2017,-4.0
5,Personal computers and peripheral equipment(7),0.260,43.377,43.475,43.369,42.818,42.896,42.361,42.561,42.973,42.451,42.190,42.284,42.040,41.353,43.752,43.827,43.368,42.718,42.467,42.078,42.357,42.836,42.654,42.288,42.327,42.122,41.711,-4.7,0.2,-0.6,-1.6,0.1,-0.5,-1.0,-0.003,0.47,S-Mar. 2017,-1.5,-0.013,0.96,S-May 2017,-5.6
5,Computer software and accessories(4)(5),0.084,32.375,33.310,32.928,32.547,32.243,33.051,33.269,33.805,33.425,32.785,33.395,32.939,32.530,32.375,33.310,32.928,32.547,32.243,33.051,33.269,33.805,33.425,32.785,33.395,32.939,32.530,0.5,1.9,-1.4,-1.2,1.9,-1.4,-1.2,-0.001,1.26,L-Oct. 2017,1.9,0.000,2.42,S-Oct. 2017,0.1
5,"Telephone hardware, calculators, and other consumer information items(4)(5)",0.083,20.848,20.847,20.959,20.636,20.657,20.381,20.470,20.212,20.065,19.831,19.374,19.437,19.812,20.848,20.847,20.959,20.636,20.657,20.381,20.470,20.212,20.065,19.831,19.374,19.437,19.812,-5.0,-2.3,0.3,1.9,-2.3,0.3,1.9,0.002,0.59,L-Apr. 2016,2.6,-0.005,1.62,L-Mar. 2017,-4.1
3,Alcoholic beverages,0.945,243.414,244.516,244.622,244.978,245.500,244.785,244.597,244.706,245.042,245.884,246.621,246.991,246.791,243.756,244.220,243.975,244.516,245.269,244.479,244.910,245.074,245.329,246.361,246.663,247.112,247.137,1.4,0.3,0.2,-0.1,0.1,0.2,0.0,0.000,0.13,S-May 2017,-0.3,0.013,0.33,S-Oct. 2017,1.2
4,Alcoholic beverages at home,0.581,198.845,200.234,199.993,200.365,200.996,199.640,198.847,199.224,199.382,200.567,201.452,201.774,201.122,199.285,199.735,199.006,199.521,200.707,199.490,199.377,199.708,199.875,201.088,201.579,201.928,201.567,1.1,0.4,0.2,-0.3,0.2,0.2,-0.2,-0.001,0.21,S-May 2017,-0.6,0.007,0.47,S-Oct. 2017,0.9
5,"Beer, ale, and other malt beverages at home",0.270,221.488,222.349,221.492,221.949,223.493,222.871,221.495,221.355,221.502,223.345,224.421,225.626,225.190,220.695,221.283,220.737,221.105,222.898,222.784,222.133,222.447,223.045,224.725,224.660,224.805,224.384,1.7,0.5,0.5,-0.2,0.0,0.1,-0.2,-0.001,0.25,S-Jun. 2017,-0.3,0.005,0.56,S-Jul. 2017,1.6
5,Distilled spirits at home,0.071,192.289,193.099,193.256,194.033,193.433,192.214,191.963,191.655,192.246,192.430,193.403,192.091,190.240,193.292,192.943,192.148,193.630,193.319,192.028,192.747,191.843,192.242,192.688,192.959,192.322,191.232,-1.1,0.5,-0.7,-1.0,0.1,-0.3,-0.6,0.000,0.35,S-May 2017,-0.7,-0.001,0.90,S-Nov. 2010,-1.9
6,Whiskey at home(4)(6),,205.969,208.784,207.484,209.889,209.496,207.949,207.641,207.232,206.512,206.079,206.783,205.194,203.180,205.969,208.784,207.484,209.889,209.496,207.949,207.641,207.232,206.512,206.079,206.783,205.194,203.180,-1.4,0.3,-0.8,-1.0,0.3,-0.8,-1.0,,0.49,S-Nov. 2016,-1.2,,0.95,S-Oct. 2017,-1.4
6,"Distilled spirits, excluding whiskey, at home(6)",,187.232,186.991,186.846,187.306,187.058,186.552,186.393,186.194,187.181,187.154,187.463,186.314,184.823,188.055,187.081,185.811,187.214,187.304,185.907,187.126,186.758,187.244,186.743,186.906,186.575,185.636,-1.3,0.2,-0.6,-0.8,0.1,-0.2,-0.5,,0.52,S-May 2017,-0.7,,0.69,S-Jun. 2014,-1.8
5,Wine at home,0.239,166.231,168.111,168.304,168.468,168.605,166.697,166.314,167.280,167.320,168.122,168.754,168.738,168.267,167.508,168.348,167.834,167.752,168.647,166.639,166.749,167.489,166.681,167.858,168.161,169.240,169.559,1.2,0.4,0.0,-0.3,0.2,0.6,0.2,0.000,0.41,S-Oct. 2017,0.2,0.003,0.78,–,–
4,Alcoholic beverages away from home(4),0.365,340.158,340.366,341.405,341.685,341.854,342.957,344.436,343.804,344.593,344.413,344.673,345.135,346.189,340.158,340.366,341.405,341.685,341.854,342.957,344.436,343.804,344.593,344.413,344.673,345.135,346.189,1.8,0.1,0.1,0.3,0.1,0.1,0.3,0.001,0.12,L-Jun. 2017,0.4,0.007,0.39,L-Sep. 2017,1.9
5,"Beer, ale, and other malt beverages away from home(4)(5)(6)",,168.391,169.183,169.648,170.029,170.009,170.764,171.252,170.497,170.773,170.563,170.730,170.871,171.691,168.391,169.183,169.648,170.029,170.009,170.764,171.252,170.497,170.773,170.563,170.730,170.871,171.691,2.0,0.1,0.1,0.5,0.1,0.1,0.5,,0.19,L-Jan. 2017,0.5,,0.61,L-Oct. 2017,2.0
5,Wine away from home(4)(5)(6),,182.368,181.784,182.735,182.671,182.789,183.308,183.756,183.270,183.532,183.535,183.882,184.114,185.423,182.368,181.784,182.735,182.671,182.789,183.308,183.756,183.270,183.532,183.535,183.882,184.114,185.423,1.7,0.2,0.1,0.7,0.2,0.1,0.7,,0.09,L-Nov. 2014,0.7,,0.55,L-Jul. 2017,1.7
5,Distilled spirits away from home(4)(5)(6),,184.029,183.781,184.434,184.375,184.595,185.057,185.702,185.921,186.491,186.443,186.358,186.723,187.153,184.029,183.781,184.434,184.375,184.595,185.057,185.702,185.921,186.491,186.443,186.358,186.723,187.153,1.7,0.0,0.2,0.2,0.0,0.2,0.2,,0.14,–,–,,0.79,L-Sep. 2017,1.8
3,Other goods(12),1.557,109.699,109.558,109.613,109.271,111.168,111.052,111.343,111.461,110.944,111.386,112.478,112.502,112.034,109.501,109.384,109.594,109.278,111.364,111.280,111.327,111.353,110.950,111.488,112.481,112.487,111.826,2.1,1.0,0.0,-0.4,0.9,0.0,-0.6,-0.009,0.17,S-EVER,–,0.033,0.36,S-Sep. 2017,2.0
4,Tobacco and smoking products,0.694,983.271,984.721,984.756,987.910,1025.961,1026.125,1028.777,1030.729,1029.619,1031.891,1047.932,1048.219,1046.785,979.887,981.003,985.012,989.712,1031.552,1032.568,1028.921,1027.626,1026.427,1030.850,1047.189,1049.405,1043.186,6.5,1.6,0.0,-0.1,1.6,0.2,-0.6,-0.004,0.14,S-Jul. 2014,-0.8,0.043,0.24,S-Sep. 2017,6.3
5,Cigarettes(5),0.629,401.738,402.189,402.159,403.573,420.029,420.017,421.142,421.811,421.034,421.894,428.594,428.776,428.068,400.377,400.778,402.299,404.293,422.497,422.761,421.087,420.437,419.578,421.342,428.264,429.312,426.617,6.6,1.6,0.0,-0.2,1.6,0.2,-0.6,-0.004,0.15,S-Jul. 2014,-0.8,0.039,0.25,S-Sep. 2017,6.3
5,Tobacco products other than cigarettes(4)(5),0.047,255.680,257.319,257.682,257.416,258.239,259.221,259.562,261.061,263.441,264.560,267.544,267.043,267.747,255.680,257.319,257.682,257.416,258.239,259.221,259.562,261.061,263.441,264.560,267.544,267.043,267.747,4.7,1.1,-0.2,0.3,1.1,-0.2,0.3,0.000,0.34,L-Oct. 2017,1.1,0.002,0.90,S-Jul. 2017,3.9
4,Personal care products(4),0.684,162.566,162.379,162.497,161.555,161.915,161.040,161.602,161.577,160.678,161.511,161.685,162.223,161.303,162.566,162.379,162.497,161.555,161.915,161.040,161.602,161.577,160.678,161.511,161.685,162.223,161.303,-0.8,0.1,0.3,-0.6,0.1,0.3,-0.6,-0.004,0.31,S-Aug. 2017,-0.6,-0.005,0.65,S-Sep. 2017,-1.0
5,"Hair, dental, shaving, and miscellaneous personal care products(4)(5)",0.361,102.507,102.633,103.396,103.190,102.267,102.037,102.560,102.388,101.219,102.369,102.503,101.838,101.585,102.507,102.633,103.396,103.190,102.267,102.037,102.560,102.388,101.219,102.369,102.503,101.838,101.585,-0.9,0.1,-0.6,-0.2,0.1,-0.6,-0.2,-0.001,0.40,L-Oct. 2017,0.1,-0.003,0.84,S-Aug. 2017,-1.7
5,"Cosmetics, perfume, bath, nail preparations and implements(4)",0.317,188.833,188.098,186.781,184.866,187.727,186.041,186.337,186.624,186.852,186.495,186.657,189.402,187.640,188.833,188.098,186.781,184.866,187.727,186.041,186.337,186.624,186.852,186.495,186.657,189.402,187.640,-0.6,0.1,1.5,-0.9,0.1,1.5,-0.9,-0.003,0.43,S-May 2017,-0.9,-0.002,0.99,S-Oct. 2017,-1.0
4,Miscellaneous personal goods(5),0.179,79.219,78.292,78.396,77.156,76.964,77.824,77.785,77.977,76.832,77.311,78.948,78.021,77.306,78.997,78.318,78.207,76.683,76.534,77.340,77.646,78.223,77.790,78.227,79.181,77.593,77.089,-2.4,2.1,-1.2,-0.9,1.2,-2.0,-0.6,-0.001,0.56,L-Oct. 2017,1.2,-0.004,1.36,S-May 2017,-2.9
5,"Stationery, stationery supplies, gift wrap(6)",,153.788,150.722,151.047,150.873,150.041,150.662,150.317,148.311,145.313,148.530,152.917,153.151,151.186,152.277,150.451,150.399,150.466,148.878,149.337,149.918,149.865,148.195,150.772,153.388,151.695,149.700,-1.7,3.0,0.2,-1.3,1.7,-1.1,-1.3,,0.57,S-Aug. 2013,-1.7,,1.36,S-Aug. 2016,-2.6
5,Infants' equipment(4)(8)(6),,77.976,77.905,76.575,75.426,76.973,77.159,77.819,77.503,77.642,77.474,78.093,79.166,79.431,77.976,77.905,76.575,75.426,76.973,77.159,77.819,77.503,77.642,77.474,78.093,79.166,79.431,1.9,0.8,1.4,0.3,0.8,1.4,0.3,,0.59,S-Sep. 2017,-0.2,,2.23,L-Mar. 2015,2.4
2,Services less energy services,60.291,314.190,315.282,316.506,316.481,316.971,317.670,318.345,318.674,319.559,320.210,321.253,321.690,322.250,314.759,315.619,316.509,316.328,316.780,317.301,317.913,318.475,319.636,320.397,321.301,321.859,322.813,2.6,0.3,0.1,0.2,0.3,0.2,0.3,0.178,0.04,L-Oct. 2017,0.3,1.543,0.07,L-Oct. 2017,2.7
3,Shelter,33.902,292.612,293.560,294.444,295.044,295.706,296.503,297.446,297.919,299.157,299.844,300.846,301.185,301.985,293.107,293.779,294.571,294.927,295.812,296.481,297.178,297.589,298.955,299.745,300.754,301.408,302.475,3.2,0.3,0.1,0.3,0.3,0.2,0.4,0.120,0.05,L-Aug. 2017,0.5,1.078,0.09,–,–
4,Rent of shelter(16),33.565,304.892,305.891,306.821,307.446,308.121,308.960,309.949,310.444,311.749,312.473,313.538,313.899,314.740,305.392,306.087,306.898,307.320,308.152,308.916,309.797,310.122,311.534,312.366,313.434,314.135,315.257,3.2,0.3,0.1,0.3,0.3,0.2,0.4,0.120,0.05,L-Aug. 2017,0.5,1.076,0.09,–,–
5,Rent of primary residence(11),7.961,302.735,303.467,304.211,304.868,305.477,306.379,307.314,308.173,309.479,310.268,311.501,312.670,313.904,302.238,303.049,303.931,304.768,305.688,306.747,307.813,308.562,309.776,310.411,311.261,312.277,313.390,3.7,0.4,0.4,0.4,0.3,0.3,0.4,0.028,0.04,L-Aug. 2017,0.4,0.291,0.13,–,–
5,Lodging away from home(5),0.854,146.025,151.949,157.580,159.706,162.509,166.553,168.214,162.167,164.450,161.791,161.041,149.818,146.870,160.941,160.604,161.461,157.524,160.901,161.066,157.934,151.298,157.931,160.247,162.752,160.563,161.835,0.6,-0.5,-7.0,-2.0,1.6,-1.3,0.8,0.007,1.49,L-Oct. 2017,1.6,0.005,1.64,–,–
6,"Housing at school, excluding board(11)(16)",0.121,532.912,533.440,533.649,533.113,533.113,533.304,533.507,534.508,538.368,541.997,542.953,542.953,543.693,530.765,532.259,533.323,534.562,535.727,537.069,537.669,538.412,537.530,538.283,538.676,539.640,541.500,2.0,0.2,0.0,0.1,0.1,0.2,0.3,0.000,0.10,L-May 2017,0.3,0.002,0.26,L-Oct. 2017,2.3
6,Other lodging away from home including hotels and motels,0.733,295.946,309.900,323.189,328.265,334.890,344.430,348.338,333.952,338.992,332.373,330.512,303.984,296.948,331.399,330.465,332.393,322.972,330.847,331.113,323.656,307.901,323.661,329.066,334.950,329.686,332.522,0.3,-0.6,-8.0,-2.3,1.8,-1.6,0.9,0.007,1.71,L-Oct. 2017,1.8,0.002,1.97,S-Aug. 2017,-0.1
5,Owners' equivalent rent of residences(11)(16),24.749,300.501,301.181,301.785,302.259,302.767,303.312,304.218,305.037,306.201,307.106,308.190,309.101,310.041,300.294,301.006,301.776,302.283,302.964,303.555,304.415,305.223,306.287,307.033,308.014,308.774,309.827,3.2,0.4,0.3,0.3,0.3,0.2,0.3,0.084,0.03,L-Oct. 2017,0.3,0.780,0.08,L-Oct. 2017,3.2
6,Owners' equivalent rent of primary residence(11)(16),23.618,300.476,301.161,301.768,302.242,302.753,303.297,304.206,305.030,306.198,307.106,308.192,309.105,310.048,300.269,300.986,301.759,302.266,302.947,303.537,304.403,305.216,306.284,307.032,308.019,308.781,309.834,3.2,0.4,0.3,0.3,0.3,0.2,0.3,0.080,0.03,L-Oct. 2017,0.3,0.747,0.08,L-Oct. 2017,3.2
5,Tenants' and household insurance(4)(5),0.337,147.793,147.758,147.798,148.078,149.125,149.164,149.307,149.444,149.386,149.328,148.870,148.629,148.699,147.793,147.758,147.798,148.078,149.125,149.164,149.307,149.444,149.386,149.328,148.870,148.629,148.699,0.6,-0.3,-0.2,0.0,-0.3,-0.2,0.0,0.000,0.14,L-Sep. 2017,0.0,0.002,0.60,S-Mar. 2017,0.1
4,Water and sewer and trash collection services(5),1.181,224.745,226.411,227.277,227.553,228.133,228.396,228.599,229.008,229.772,230.142,230.614,231.522,231.842,225.093,226.336,226.920,227.297,227.979,228.566,229.171,229.243,229.306,229.982,230.651,231.606,232.203,3.2,0.2,0.4,0.1,0.3,0.4,0.3,0.003,0.08,S-Oct. 2017,0.3,0.037,0.42,–,–
5,Water and sewerage maintenance(11),0.895,521.107,525.645,527.759,528.876,530.602,531.355,531.685,532.833,535.029,536.055,536.295,538.466,539.531,522.177,525.414,526.663,528.090,530.130,531.876,533.440,533.554,533.599,535.562,536.408,538.724,540.639,3.5,0.0,0.4,0.2,0.2,0.4,0.4,0.003,0.10,–,–,0.031,0.55,L-Sep. 2017,3.5
5,Garbage and trash collection(4)(14),0.286,444.745,446.266,447.699,446.987,447.129,447.272,448.046,448.328,448.717,449.008,452.196,453.820,453.596,444.745,446.266,447.699,446.987,447.129,447.272,448.046,448.328,448.717,449.008,452.196,453.820,453.596,2.0,0.7,0.4,0.0,0.7,0.4,0.0,0.000,0.06,S-May 2017,0.0,0.006,0.26,S-May 2017,2.0
4,Household operations(4)(5),0.860,174.251,174.426,174.389,174.546,174.714,175.532,175.359,176.587,177.038,177.034,178.330,178.787,178.740,174.251,174.426,174.389,174.546,174.714,175.532,175.359,176.587,177.038,177.034,178.330,178.787,178.740,2.6,0.7,0.3,0.0,0.7,0.3,0.0,0.000,0.11,S-Sep. 2017,0.0,0.022,1.96,S-Jul. 2017,2.4
5,Domestic services(4)(5),0.284,157.884,157.963,,159.454,159.795,160.103,,162.126,,162.160,162.132,162.725,162.992,157.884,157.963,,159.454,159.795,160.103,,162.126,,162.160,162.132,162.725,162.992,3.2,0.0,0.4,0.2,0.0,0.4,0.2,0.000,0.03,S-Oct. 2017,0.0,0.009,0.35,L-Dec. 2013,3.2
5,Gardening and lawncare services(4)(5),,177.710,,,179.330,178.690,178.477,179.626,179.324,179.552,179.552,179.513,179.509,,177.710,,,179.330,178.690,178.477,179.626,179.324,179.552,179.552,179.513,179.509,,,0.0,0.0,,0.0,0.0,,,,,,,,,
5,"Moving, storage, freight expense(5)",0.123,158.532,156.160,151.946,151.568,152.719,156.054,151.581,154.566,157.139,156.880,164.956,166.342,163.848,159.170,158.295,152.699,152.824,154.159,156.644,149.531,152.412,154.442,155.962,165.351,167.190,164.507,3.4,5.1,0.8,-1.5,6.0,1.1,-1.6,-0.002,0.65,S-Jun. 2017,-4.5,0.004,12.29,S-Sep. 2017,-0.7
5,Repair of household items(4)(5),0.091,233.676,233.279,233.894,236.522,237.093,239.669,241.242,241.755,241.062,241.426,241.137,241.137,243.743,233.676,233.279,233.894,236.522,237.093,239.669,241.242,241.755,241.062,241.426,241.137,241.137,243.743,4.3,-0.1,0.0,1.1,-0.1,0.0,1.1,0.001,0.23,L-May 2017,1.1,0.004,0.91,S-Feb. 2017,4.1
4,Medical care services,6.650,500.845,502.948,506.105,505.991,505.855,505.611,505.813,506.681,507.390,508.078,509.256,508.879,509.045,502.456,503.234,504.139,504.739,504.866,504.254,505.661,507.051,508.046,508.785,510.383,509.878,510.684,1.6,0.2,-0.1,0.0,0.3,-0.1,0.2,0.010,0.07,L-Oct. 2017,0.3,0.109,0.31,–,–
5,Professional services,3.085,375.813,376.586,377.290,376.827,374.672,374.849,373.498,373.621,374.744,375.102,375.218,374.519,374.733,376.459,376.789,377.049,376.861,374.410,374.381,372.890,373.080,374.545,375.226,376.215,374.845,375.379,-0.3,0.0,-0.2,0.1,0.3,-0.4,0.1,0.004,0.09,L-Oct. 2017,0.3,-0.009,0.40,–,–
6,Physicians' services(11),1.641,384.519,384.882,385.353,383.965,379.886,379.207,377.747,377.989,378.990,379.169,379.072,377.037,377.734,384.948,385.109,385.306,384.015,379.507,378.707,377.219,377.431,378.816,379.461,380.148,377.173,378.154,-1.8,0.0,-0.5,0.2,0.2,-0.8,0.3,0.004,0.09,L-Aug. 2017,0.4,-0.030,0.70,–,–
6,Dental services(11),0.811,467.568,468.124,469.582,471.691,471.081,472.518,472.703,473.354,473.689,474.268,474.262,474.819,474.763,470.152,468.564,468.033,470.623,469.190,471.039,472.071,472.891,473.684,474.880,475.932,476.803,477.389,1.5,0.0,0.1,0.0,0.2,0.2,0.1,0.001,0.16,S-Apr. 2017,-0.3,0.013,0.45,S-Sep. 2017,1.5
6,Eyeglasses and eye care(4)(9),0.318,186.833,187.781,187.965,186.664,187.283,188.446,185.586,184.871,187.432,187.289,187.714,188.576,187.999,186.833,187.781,187.965,186.664,187.283,188.446,185.586,184.871,187.432,187.289,187.714,188.576,187.999,0.6,0.2,0.5,-0.3,0.2,0.5,-0.3,-0.001,0.29,S-Jul. 2017,-0.4,0.002,0.81,S-Oct. 2017,0.6
6,Services by other medical professionals(4)(11)(9),0.315,233.259,234.954,235.671,236.293,236.293,236.293,236.087,236.129,236.129,237.209,237.717,238.243,238.090,233.259,234.954,235.671,236.293,236.293,236.293,236.087,236.129,236.129,237.209,237.717,238.243,238.090,2.1,0.2,0.2,-0.1,0.2,0.2,-0.1,0.000,0.22,S-Jun. 2017,-0.1,0.007,0.68,S-Aug. 2017,1.8
5,Hospital and related services,2.573,805.623,811.479,821.498,822.885,828.828,827.943,832.192,834.769,834.654,837.192,841.991,843.205,843.714,809.206,811.487,814.792,817.969,825.099,825.878,832.825,837.071,838.259,840.108,844.398,845.548,847.469,4.7,0.6,0.1,0.1,0.5,0.1,0.2,0.006,0.11,L-Oct. 2017,0.5,0.119,0.34,–,–
6,Hospital services(11)(17),2.304,307.465,309.929,313.974,314.529,317.053,316.653,318.313,319.387,319.394,320.449,322.368,322.871,323.114,308.874,309.941,311.217,312.498,315.526,315.839,318.631,320.338,321.002,321.645,323.296,323.745,324.594,5.1,0.6,0.2,0.1,0.5,0.1,0.3,0.006,0.12,L-Oct. 2017,0.5,0.114,0.40,L-Jul. 2017,5.7
7,Inpatient hospital services(11)(17)(6),,303.915,306.438,309.514,309.346,311.323,310.801,312.686,313.288,313.652,313.802,315.669,316.658,316.744,305.655,306.408,306.547,307.205,309.780,309.837,312.739,314.385,315.016,315.180,316.775,317.761,318.556,4.2,0.6,0.3,0.0,0.5,0.3,0.3,,0.25,–,–,,0.80,–,–
