5,"Audio discs, tapes and other media(4)(5)",0.043,90.758,90.293,89.978,90.731,91.358,90.723,90.846,89.475,89.245,87.849,86.964,86.852,87.473,90.758,90.293,89.978,90.731,91.358,90.723,90.846,89.475,89.245,87.849,86.964,86.852,87.473,-3.6,-1.0,-0.1,0.7,-1.0,-0.1,0.7,0.000,0.51,L-Apr. 2014,0.7,-0.002,1.19,S-Oct. 2014,-3.6
4,Pets and pet products(4),0.655,200.117,199.514,198.987,197.786,198.470,199.532,200.085,198.383,198.061,199.783,200.113,200.406,200.634,200.117,199.514,198.987,197.786,198.470,199.532,200.085,198.383,198.061,199.783,200.113,200.406,200.634,0.3,0.2,0.1,0.1,0.2,0.1,0.1,0.001,0.32,–,–,0.002,0.67,L-Dec. 2013,0.3
5,Pet food(4)(5)(6),,153.766,153.301,153.397,152.169,152.851,153.496,154.142,153.166,153.602,154.283,154.206,154.259,154.418,153.766,153.301,153.397,152.169,152.851,153.496,154.142,153.166,153.602,154.283,154.206,154.259,154.418,0.4,0.0,0.0,0.1,0.0,0.0,0.1,,0.33,L-Sep. 2014,0.4,,0.76,L-Jan. 2014,0.7
5,"Purchase of pets, pet supplies, accessories(4)(5)(6)",,114.391,113.961,113.128,112.888,113.009,113.906,113.995,113.014,112.007,113.552,114.331,114.689,114.795,114.391,113.961,113.128,112.888,113.009,113.906,113.995,113.014,112.007,113.552,114.331,114.689,114.795,0.4,0.7,0.3,0.1,0.7,0.3,0.1,,0.58,S-Aug. 2014,-0.9,,1.15,L-Jun. 2012,0.7
4,Sporting goods(4),0.401,117.054,116.839,117.307,117.122,118.022,116.636,116.869,116.217,115.922,116.413,116.302,115.422,114.470,117.054,116.839,117.307,117.122,118.022,116.636,116.869,116.217,115.922,116.413,116.302,115.422,114.470,-2.2,-0.1,-0.8,-0.8,-0.1,-0.8,-0.8,-0.003,0.39,–,–,-0.009,0.95,S-Jul. 2014,-2.2
5,Sports vehicles including bicycles(4),0.181,149.239,149.704,150.706,150.943,152.220,148.879,149.240,149.205,149.278,149.467,149.111,148.277,147.635,149.239,149.704,150.706,150.943,152.220,148.879,149.240,149.205,149.278,149.467,149.111,148.277,147.635,-1.1,-0.2,-0.6,-0.4,-0.2,-0.6,-0.4,-0.001,0.47,L-Oct. 2014,-0.2,-0.002,1.13,S-Jul. 2014,-1.6
5,Sports equipment,0.215,88.429,87.906,88.063,87.697,88.317,88.034,88.177,87.297,86.852,87.437,87.455,86.645,85.645,89.149,88.579,88.382,87.762,88.304,87.375,87.703,86.959,86.678,87.407,87.222,86.798,86.343,-3.1,0.0,-0.9,-1.2,-0.2,-0.5,-0.5,-0.001,0.46,–,–,-0.007,1.58,S-Oct. 2013,-3.2
4,Photographic equipment and supplies,0.059,57.776,58.218,57.809,58.756,60.056,60.113,59.695,58.972,60.466,60.506,59.177,58.436,56.477,59.096,59.723,58.564,59.231,59.750,59.613,59.280,58.146,59.450,59.616,58.928,58.619,57.767,-2.2,-2.2,-1.3,-3.4,-1.2,-0.5,-1.5,-0.001,0.68,S-Jul. 2014,-1.9,-0.001,1.92,S-Jun. 2014,-2.4
5,Film and photographic supplies(4)(5)(6),,104.095,111.758,119.806,124.593,124.825,124.138,123.266,125.972,128.777,128.854,128.724,129.908,128.412,104.095,111.758,119.806,124.593,124.825,124.138,123.266,125.972,128.777,128.854,128.724,129.908,128.412,23.4,-0.1,0.9,-1.2,-0.1,0.9,-1.2,,0.66,S-Jan. 2013,-1.4,,2.36,L-EVER,–
5,Photographic equipment(5)(6),,24.736,24.714,24.113,24.543,25.259,25.242,25.061,24.620,25.242,25.292,24.602,24.195,23.233,25.552,25.491,24.436,24.751,25.190,24.957,24.675,24.219,24.663,24.842,24.577,24.363,23.999,-6.1,-2.7,-1.7,-4.0,-1.1,-0.9,-1.5,,0.69,S-Jul. 2014,-1.8,,2.83,S-Jul. 2014,-6.4
4,Recreational reading materials(4),0.218,233.323,233.894,233.527,235.057,237.811,239.428,237.108,236.591,235.514,235.533,238.840,238.229,238.568,233.323,233.894,233.527,235.057,237.811,239.428,237.108,236.591,235.514,235.533,238.840,238.229,238.568,2.2,1.4,-0.3,0.1,1.4,-0.3,0.1,0.000,0.40,L-Oct. 2014,1.4,0.005,0.97,L-Oct. 2014,2.7
5,Newspapers and magazines(4)(5),0.122,155.909,155.656,155.704,157.368,159.879,162.216,160.614,160.626,159.853,159.685,162.610,161.942,163.421,155.909,155.656,155.704,157.368,159.879,162.216,160.614,160.626,159.853,159.685,162.610,161.942,163.421,4.8,1.8,-0.4,0.9,1.8,-0.4,0.9,0.001,0.45,L-Oct. 2014,1.8,0.006,1.36,L-Oct. 2014,5.4
5,Recreational books(4)(5),0.095,100.051,100.793,100.406,100.567,101.215,100.914,99.979,99.478,99.049,99.204,100.045,99.979,99.132,100.051,100.793,100.406,100.567,101.215,100.914,99.979,99.478,99.049,99.204,100.045,99.979,99.132,-0.9,0.8,-0.1,-0.8,0.8,-0.1,-0.8,-0.001,0.57,S-Jun. 2014,-0.9,-0.001,1.38,S-Sep. 2014,-1.3
4,Other recreational goods(5),0.379,49.846,50.153,50.754,50.587,49.943,49.744,49.758,49.632,49.212,48.794,48.540,47.969,47.935,50.562,50.229,50.612,50.400,49.655,49.359,49.387,49.371,49.075,48.955,48.844,48.506,48.627,-3.8,-0.5,-1.2,-0.1,-0.2,-0.7,0.2,0.001,0.53,L-Feb. 2014,0.8,-0.015,1.25,L-Feb. 2014,-3.6
5,Toys,0.275,48.515,48.780,49.401,49.075,48.148,47.915,48.017,47.912,47.389,46.795,46.515,45.779,45.908,49.477,48.879,49.214,48.829,47.770,47.408,47.529,47.569,47.207,47.007,46.914,46.486,46.819,-5.4,-0.6,-1.6,0.3,-0.2,-0.9,0.7,0.002,0.56,L-Feb. 2014,0.7,-0.016,1.48,L-Mar. 2014,-5.4
6,"Toys, games, hobbies and playground equipment(5)(6)",,55.683,56.017,56.835,56.867,55.915,55.856,56.086,56.113,55.461,54.663,54.592,54.092,54.053,56.961,56.238,56.624,56.536,55.645,55.266,55.454,55.719,55.224,54.711,54.926,54.950,55.293,-2.9,-0.1,-0.9,-0.1,0.4,0.0,0.6,,0.57,L-Feb. 2014,0.7,,2.14,L-Mar. 2014,-2.6
5,"Sewing machines, fabric and supplies(4)(5)",0.051,96.491,97.963,99.696,100.454,101.415,101.256,100.547,99.631,99.992,99.595,98.485,98.479,96.552,96.491,97.963,99.696,100.454,101.415,101.256,100.547,99.631,99.992,99.595,98.485,98.479,96.552,0.1,-1.1,0.0,-2.0,-1.1,0.0,-2.0,-0.001,1.16,S-Dec. 2013,-2.0,0.000,2.78,L-May 2014,0.3
5,Music instruments and accessories(5),0.042,97.431,97.528,97.581,98.226,98.562,98.451,98.224,98.505,97.762,99.007,99.813,99.911,99.802,97.431,97.528,97.581,98.226,98.562,98.451,98.224,98.505,97.762,99.007,99.813,99.911,99.802,2.4,0.8,0.1,-0.1,0.8,0.1,-0.1,0.000,0.49,S-Aug. 2014,-0.8,0.001,2.30,–,–
3,Education and communication commodities(12),0.613,88.796,88.394,88.106,87.995,88.221,87.590,87.036,86.914,86.743,86.139,86.095,85.298,84.462,89.141,88.197,87.770,87.601,87.802,87.435,87.194,87.042,86.989,86.339,86.240,85.462,84.814,-4.9,-0.1,-0.9,-1.0,-0.1,-0.9,-0.8,-0.005,0.28,L-Oct. 2014,-0.1,-0.032,0.69,S-EVER,–
4,Educational books and supplies,0.200,607.855,601.006,604.231,602.091,605.715,607.559,606.460,608.757,622.421,627.613,631.817,631.814,635.884,608.988,597.540,603.061,601.195,607.659,609.963,610.785,612.795,622.091,624.068,628.905,630.207,637.069,4.6,0.7,0.0,0.6,0.8,0.2,1.1,0.002,0.38,L-Aug. 2014,1.5,0.009,1.03,L-Sep. 2014,4.6
5,College textbooks(4)(15)(6),,206.685,203.786,205.315,204.564,206.286,206.929,206.432,207.463,211.984,214.134,215.642,215.479,217.079,206.685,203.786,205.315,204.564,206.286,206.929,206.432,207.463,211.984,214.134,215.642,215.479,217.079,5.0,0.7,-0.1,0.7,0.7,-0.1,0.7,,0.33,L-Oct. 2014,0.7,,0.95,L-Sep. 2014,5.1
4,Information technology commodities(12),0.413,73.384,73.266,72.757,72.738,72.816,71.972,71.374,71.110,70.194,69.209,68.937,67.993,66.791,73.765,73.214,72.420,72.317,72.218,71.664,71.336,71.051,70.503,69.630,69.260,68.272,67.146,-9.0,-0.4,-1.4,-1.8,-0.5,-1.4,-1.6,-0.007,0.38,S-Aug. 2011,-1.7,-0.041,0.93,S-Apr. 2012,-9.6
5,Personal computers and peripheral equipment(7),0.276,54.869,54.611,54.440,54.377,54.483,53.790,53.396,52.890,51.797,51.151,50.930,50.212,49.089,55.307,54.553,54.068,53.914,53.822,53.450,53.353,52.825,52.138,51.615,51.287,50.519,49.481,-10.5,-0.4,-1.4,-2.2,-0.6,-1.5,-2.1,-0.006,0.46,S-Dec. 2011,-2.2,-0.032,1.23,S-Jul. 2013,-10.6
5,Computer software and accessories(4)(5),0.068,37.237,37.261,36.996,36.726,36.680,36.586,36.886,37.252,37.426,36.970,37.138,37.288,36.807,37.237,37.261,36.996,36.726,36.680,36.586,36.886,37.252,37.426,36.970,37.138,37.288,36.807,-1.2,0.5,0.4,-1.3,0.5,0.4,-1.3,-0.001,0.66,S-Dec. 2013,-1.7,-0.001,3.85,L-Jul. 2009,-1.1
5,"Telephone hardware, calculators, and other consumer information items(4)(5)",0.068,28.704,28.955,28.322,28.597,28.590,28.154,27.387,27.580,27.631,27.025,26.741,25.957,25.867,28.704,28.955,28.322,28.597,28.590,28.154,27.387,27.580,27.631,27.025,26.741,25.957,25.867,-9.9,-1.1,-2.9,-0.3,-1.1,-2.9,-0.3,0.000,0.71,L-Aug. 2014,0.2,-0.008,1.61,L-Oct. 2014,-5.8
3,Alcoholic beverages,1.012,235.804,236.340,236.314,236.512,236.530,236.894,236.569,236.387,237.829,237.828,238.045,239.551,238.856,236.591,236.272,235.506,236.108,236.410,236.503,236.340,236.157,237.981,238.175,238.427,240.291,239.654,1.3,0.1,0.6,-0.3,0.1,0.8,-0.3,-0.003,0.16,S-Feb. 2014,-0.3,0.013,0.30,S-Oct. 2014,1.1
4,Alcoholic beverages at home,0.596,196.080,197.050,196.943,197.088,196.481,196.712,196.043,195.908,197.588,197.284,196.972,198.337,197.387,197.112,196.975,195.809,196.221,196.069,196.462,195.876,195.763,197.886,197.820,197.333,199.320,198.427,0.7,-0.2,0.7,-0.5,-0.2,1.0,-0.4,-0.003,0.23,S-Feb. 2014,-0.6,0.004,0.42,S-Oct. 2014,0.7
5,"Beer, ale, and other malt beverages at home",0.273,213.561,214.182,214.352,214.594,214.163,213.522,212.356,211.600,213.101,213.271,213.651,215.680,215.011,213.609,213.537,212.858,213.168,213.476,213.428,212.867,212.305,214.316,214.569,214.250,215.742,215.058,0.7,0.2,0.9,-0.3,-0.1,0.7,-0.3,-0.001,0.27,S-Jul. 2014,-0.3,0.002,0.49,S-Jul. 2014,0.4
5,Distilled spirits at home(4),0.073,190.720,192.558,192.218,191.122,190.902,192.917,191.298,192.158,192.756,193.390,193.530,193.336,192.522,192.455,192.537,191.568,191.227,190.932,193.000,191.063,191.949,191.973,192.708,193.288,194.341,194.272,0.9,0.1,-0.1,-0.4,0.3,0.5,0.0,0.000,0.35,S-Aug. 2014,0.0,0.001,0.68,S-Oct. 2014,0.8
6,Whiskey at home(6),,203.893,204.240,204.616,207.152,205.563,205.798,206.816,206.825,207.280,208.334,207.865,206.725,206.904,204.807,203.893,204.100,206.681,205.952,205.681,206.721,207.358,206.831,207.498,207.996,207.534,207.831,1.5,-0.2,-0.5,0.1,0.2,-0.2,0.1,,0.38,L-Oct. 2014,0.2,,1.23,L-Oct. 2014,1.6
6,"Distilled spirits, excluding whiskey, at home(4)(6)",,184.852,186.661,185.816,183.863,183.751,185.640,183.799,184.979,185.625,186.574,186.844,186.918,186.376,184.852,186.661,185.816,183.863,183.751,185.640,183.799,184.979,185.625,186.574,186.844,186.918,186.376,0.8,0.1,0.0,-0.3,0.1,0.0,-0.3,,0.46,S-Jun. 2014,-1.0,,0.73,L-Jan. 2014,1.1
5,Wine at home,0.250,167.757,168.733,168.455,168.826,168.012,168.517,168.570,168.722,170.709,169.779,168.780,169.873,168.717,169.572,169.025,167.750,168.614,168.122,167.976,167.775,168.172,170.615,169.523,168.578,171.183,170.542,0.6,-0.6,0.6,-0.7,-0.6,1.5,-0.4,-0.001,0.40,S-Oct. 2014,-0.6,0.001,0.82,S-Oct. 2014,0.3
4,Alcoholic beverages away from home(4),0.416,320.953,320.439,320.606,320.922,322.424,323.085,323.589,323.302,324.125,324.842,326.306,328.088,328.025,320.953,320.439,320.606,320.922,322.424,323.085,323.589,323.302,324.125,324.842,326.306,328.088,328.025,2.2,0.5,0.5,0.0,0.5,0.5,0.0,0.000,0.14,S-Jul. 2014,-0.1,0.009,0.41,L-Dec. 2013,2.3
5,"Beer, ale, and other malt beverages away from home(4)(5)(6)",,158.750,159.134,159.276,159.319,159.694,160.196,160.300,160.149,160.402,160.987,161.349,162.254,162.107,158.750,159.134,159.276,159.319,159.694,160.196,160.300,160.149,160.402,160.987,161.349,162.254,162.107,2.1,0.2,0.6,-0.1,0.2,0.6,-0.1,,0.19,S-Jul. 2014,-0.1,,0.60,S-Oct. 2014,1.8
5,Wine away from home(4)(5)(6),,173.661,172.908,173.104,173.406,173.914,174.364,174.605,174.559,175.452,175.700,175.848,177.064,177.053,173.661,172.908,173.104,173.406,173.914,174.364,174.605,174.559,175.452,175.700,175.848,177.064,177.053,2.0,0.1,0.7,0.0,0.1,0.7,0.0,,0.32,S-Jul. 2014,0.0,,0.86,L-Dec. 2013,2.4
5,Distilled spirits away from home(4)(5)(6),,169.759,169.223,169.261,169.459,170.527,170.796,171.019,171.047,171.459,171.416,172.651,173.416,173.488,169.759,169.223,169.261,169.459,170.527,170.796,171.019,171.047,171.459,171.416,172.651,173.416,173.488,2.2,0.7,0.4,0.0,0.7,0.4,0.0,,0.23,S-Sep. 2014,0.0,,0.68,L-Jan. 2014,2.3
3,Other goods(12),1.621,105.788,106.164,106.211,106.359,106.426,106.401,106.859,106.951,106.961,107.051,107.390,106.960,107.214,105.723,106.129,106.162,106.288,106.334,106.316,106.832,106.984,107.158,107.240,107.484,106.879,107.148,1.3,0.3,-0.4,0.2,0.2,-0.6,0.3,0.004,0.18,L-Jun. 2014,0.5,0.022,0.35,S-Nov. 2013,1.2
4,Tobacco and smoking products(4),0.708,890.438,896.539,895.290,895.841,896.306,898.143,907.216,904.614,904.961,904.487,909.872,909.610,916.707,890.438,896.539,895.290,895.841,896.306,898.143,907.216,904.614,904.961,904.487,909.872,909.610,916.707,3.0,0.6,0.0,0.8,0.6,0.0,0.8,0.006,0.15,L-Jun. 2014,1.0,0.021,0.43,L-Jun. 2014,4.3
5,Cigarettes(4)(5),0.652,362.727,365.523,365.194,365.395,365.536,366.374,370.074,369.068,369.331,368.969,371.126,370.883,373.859,362.727,365.523,365.194,365.395,365.536,366.374,370.074,369.068,369.331,368.969,371.126,370.883,373.859,3.1,0.6,-0.1,0.8,0.6,-0.1,0.8,0.005,0.16,L-Jun. 2014,1.0,0.020,0.47,L-Jun. 2014,4.5
5,Tobacco products other than cigarettes(4)(5),0.050,240.420,239.402,237.507,237.826,238.377,238.088,240.525,239.424,238.498,239.841,241.560,242.642,243.854,240.420,239.402,237.507,237.826,238.377,238.088,240.525,239.424,238.498,239.841,241.560,242.642,243.854,1.4,0.7,0.4,0.5,0.7,0.4,0.5,0.000,0.44,L-Oct. 2014,0.7,0.001,1.17,S-Oct. 2014,0.3
4,Personal care products(4),0.721,162.399,162.744,163.024,163.190,163.345,162.929,162.924,163.702,164.195,164.603,164.538,163.239,162.901,162.399,162.744,163.024,163.190,163.345,162.929,162.924,163.702,164.195,164.603,164.538,163.239,162.901,0.3,0.0,-0.8,-0.2,0.0,-0.8,-0.2,-0.001,0.42,L-Oct. 2014,0.0,0.002,0.67,S-Mar. 2014,0.3
5,"Hair, dental, shaving, and miscellaneous personal care products(4)(5)",0.367,103.244,103.623,103.610,103.926,103.333,102.272,102.609,103.336,103.779,104.168,103.698,103.113,102.898,103.244,103.623,103.610,103.926,103.333,102.272,102.609,103.336,103.779,104.168,103.698,103.113,102.898,-0.3,-0.5,-0.6,-0.2,-0.5,-0.6,-0.2,-0.001,0.52,L-Sep. 2014,0.4,-0.001,1.06,L-Oct. 2014,-0.3
5,"Cosmetics, perfume, bath, nail preparations and implements(4)",0.346,186.989,187.071,187.772,187.545,189.072,190.150,189.474,189.920,190.252,190.462,191.210,189.242,188.856,186.989,187.071,187.772,187.545,189.072,190.150,189.474,189.920,190.252,190.462,191.210,189.242,188.856,1.0,0.4,-1.0,-0.2,0.4,-1.0,-0.2,-0.001,0.54,L-Oct. 2014,0.4,0.003,0.90,S-Apr. 2014,0.9
4,Miscellaneous personal goods(5),0.192,84.333,84.079,84.272,84.749,84.731,84.746,84.703,84.696,83.690,83.654,84.198,83.948,83.865,83.895,83.847,83.951,84.280,84.124,84.185,84.526,84.915,84.996,84.916,84.822,83.405,83.429,-0.6,0.7,-0.3,-0.1,-0.1,-1.7,0.0,0.000,0.55,L-Aug. 2014,0.1,-0.001,1.02,L-Oct. 2014,0.4
5,"Stationery, stationery supplies, gift wrap(6)",,155.801,154.867,154.538,155.989,156.767,156.407,155.975,155.304,153.657,154.259,155.651,155.910,155.753,154.531,154.165,153.946,155.351,155.881,155.349,155.660,155.851,156.125,156.803,156.878,154.622,154.483,0.0,0.9,0.2,-0.1,0.0,-1.4,-0.1,,0.53,L-Oct. 2014,0.0,,1.31,L-Oct. 2014,1.2
5,Infants' equipment(4)(8)(6),,87.757,86.531,86.348,86.328,86.914,87.257,88.840,88.393,87.515,87.507,87.197,86.706,87.101,87.757,86.531,86.348,86.328,86.914,87.257,88.840,88.393,87.515,87.507,87.197,86.706,87.101,-0.7,-0.4,-0.6,0.5,-0.4,-0.6,0.5,,0.58,L-Jun. 2014,1.8,,1.70,L-Oct. 2013,-0.4
2,Services less energy services,57.953,289.001,289.779,290.621,291.518,292.257,293.208,293.668,294.068,294.284,294.676,295.434,295.911,296.021,289.364,289.998,290.552,291.351,292.167,293.129,293.568,293.972,294.111,294.625,295.416,296.101,296.447,2.4,0.3,0.2,0.0,0.3,0.2,0.1,0.068,0.04,S-Aug. 2014,0.0,1.393,0.10,S-Sep. 2014,2.4
3,Shelter,32.482,265.881,266.754,267.418,268.431,268.899,269.766,270.314,271.115,271.675,272.165,272.788,273.233,273.598,266.220,266.902,267.411,268.261,268.871,269.690,270.109,270.847,271.463,272.194,272.854,273.550,274.017,2.9,0.2,0.2,0.1,0.2,0.3,0.2,0.055,0.05,S-Oct. 2014,0.2,0.930,0.15,S-Aug. 2014,2.9
4,Rent of shelter(16),32.113,276.978,277.878,278.564,279.598,280.095,280.969,281.552,282.369,282.947,283.454,284.114,284.579,284.934,277.448,278.030,278.550,279.406,280.033,280.860,281.341,282.106,282.673,283.465,284.296,284.900,285.416,2.9,0.2,0.2,0.1,0.3,0.2,0.2,0.058,0.05,–,–,0.910,0.15,S-Sep. 2014,2.9
5,Rent of primary residence(11),7.099,271.688,272.317,272.733,273.486,274.100,274.710,275.321,276.248,277.048,277.998,278.985,280.123,280.874,271.211,271.820,272.333,273.180,274.094,274.939,275.834,276.732,277.408,278.318,278.974,279.916,280.381,3.4,0.4,0.4,0.3,0.2,0.3,0.2,0.012,0.05,S-Oct. 2014,0.2,0.236,0.17,S-Oct. 2014,3.3
5,Lodging away from home(5),0.851,130.549,136.139,140.893,148.106,148.418,155.353,156.450,158.859,155.817,151.721,149.158,141.711,138.799,142.103,143.971,144.771,147.013,147.564,150.580,147.679,147.911,149.145,149.916,150.986,150.959,151.305,6.3,-1.7,-5.0,-2.1,0.7,0.0,0.2,0.002,1.12,L-Oct. 2014,0.7,0.050,1.35,L-Oct. 2014,8.4
6,"Housing at school, excluding board(11)(16)",0.171,488.924,489.347,489.699,489.877,489.998,489.945,490.253,491.736,496.940,500.469,502.154,502.248,502.226,486.886,488.341,490.008,491.524,492.980,493.757,495.685,496.954,494.310,495.376,497.379,498.604,500.131,2.7,0.3,0.0,0.0,0.4,0.2,0.3,0.001,0.07,L-Oct. 2014,0.4,0.005,0.27,–,–
6,Other lodging away from home including hotels and motels,0.680,262.821,277.054,289.162,307.580,308.360,326.102,328.863,334.808,326.272,315.285,308.487,289.430,281.985,292.910,297.230,299.033,304.546,305.743,313.343,305.643,306.054,309.592,311.411,313.854,313.609,314.270,7.3,-2.2,-6.2,-2.6,0.8,-0.1,0.2,0.002,1.39,L-Oct. 2014,0.8,0.046,1.66,L-Oct. 2014,9.8
5,Owners' equivalent rent of residences(11)(16),24.163,274.135,274.740,275.185,275.817,276.265,276.748,277.256,277.886,278.621,279.292,280.046,280.840,281.288,273.989,274.545,275.023,275.748,276.287,276.909,277.433,278.136,278.688,279.364,280.013,280.694,281.139,2.6,0.3,0.3,0.2,0.2,0.2,0.2,0.038,0.04,–,–,0.624,0.17,S-Jun. 2014,2.6
6,Owners' equivalent rent of primary residence(11)(16),22.752,274.112,274.713,275.159,275.795,276.245,276.728,277.234,277.865,278.600,279.268,280.022,280.811,281.261,273.965,274.518,274.994,275.724,276.264,276.889,277.412,278.116,278.667,279.349,279.991,280.665,281.109,2.6,0.3,0.3,0.2,0.2,0.2,0.2,0.036,0.04,–,–,0.587,0.17,S-Jun. 2014,2.6
5,Tenants' and household insurance(4)(5),0.369,137.331,138.189,138.781,140.230,140.095,141.784,141.558,142.752,143.239,143.648,143.503,143.657,144.970,137.331,138.189,138.781,140.230,140.095,141.784,141.558,142.752,143.239,143.648,143.503,143.657,144.970,5.6,-0.1,0.1,0.9,-0.1,0.1,0.9,0.003,0.24,L-May 2014,1.2,0.020,0.94,L-Oct. 2014,5.6
4,Water and sewer and trash collection services(5),1.210,200.203,201.169,202.149,202.657,203.084,203.124,203.396,205.022,206.171,206.363,207.633,208.562,209.414,200.901,201.212,201.719,202.416,203.081,203.253,203.913,204.916,205.475,206.217,207.544,208.913,210.159,4.6,0.6,0.4,0.4,0.6,0.7,0.6,0.007,0.11,S-Oct. 2014,0.6,0.054,0.83,L-May 2013,4.8
5,Water and sewerage maintenance(11),0.935,455.317,458.119,461.013,462.214,462.830,462.998,463.579,468.197,471.538,471.925,475.476,478.295,480.698,457.411,458.247,459.735,461.498,462.821,463.383,465.114,467.883,469.472,471.492,475.210,479.335,482.910,5.6,0.8,0.6,0.5,0.8,0.9,0.7,0.007,0.14,S-Sep. 2014,0.4,0.050,1.07,L-Mar. 2013,6.1
5,Garbage and trash collection(4)(14),0.275,422.237,422.440,422.483,423.413,425.393,425.242,425.930,426.562,426.771,427.327,427.995,427.808,428.187,422.237,422.440,422.483,423.413,425.393,425.242,425.930,426.562,426.771,427.327,427.995,427.808,428.187,1.4,0.2,0.0,0.1,0.2,0.0,0.1,0.000,0.15,L-Oct. 2014,0.2,0.004,0.63,S-May 2012,1.4
4,Household operations(4)(5),0.845,159.228,159.202,158.481,158.711,160.150,160.625,161.690,162.337,162.905,162.815,164.180,164.101,163.689,159.228,159.202,158.481,158.711,160.150,160.625,161.690,162.337,162.905,162.815,164.180,164.101,163.689,2.8,0.8,0.0,-0.3,0.8,0.0,-0.3,-0.002,0.12,S-Feb. 2014,-0.5,0.023,0.39,S-Sep. 2014,2.7
5,Domestic services(4)(5),0.277,152.971,152.759,153.105,153.520,153.257,153.436,153.436,153.509,153.782,153.727,154.338,154.610,154.837,152.971,152.759,153.105,153.520,153.257,153.436,153.436,153.509,153.782,153.727,154.338,154.610,154.837,1.2,0.4,0.2,0.1,0.4,0.2,0.1,0.000,0.13,S-Sep. 2014,0.0,0.003,0.43,S-May 2012,1.2
5,Gardening and lawncare services(4)(5),0.278,161.853,,,159.802,163.537,163.609,165.643,166.141,166.401,166.296,169.008,169.012,169.012,161.853,,,159.802,163.537,163.609,165.643,166.141,166.401,166.296,169.008,169.012,169.012,4.4,1.6,0.0,0.0,1.6,0.0,0.0,0.000,0.07,–,–,0.012,0.39,–,–
5,"Moving, storage, freight expense(5)",0.119,129.125,129.457,128.620,129.255,130.067,131.466,133.204,134.265,136.122,135.694,136.119,135.056,131.813,130.019,130.730,129.744,130.272,130.542,130.942,131.923,132.971,134.765,135.426,136.008,135.114,132.727,2.1,0.3,-0.8,-2.4,0.4,-0.7,-1.8,-0.002,0.56,S-Nov. 2008,-2.0,0.002,1.77,S-Jul. 2014,1.6
5,Repair of household items(4)(5),0.066,209.290,208.952,209.209,209.049,208.927,210.487,210.486,213.804,213.900,214.802,215.765,215.919,217.559,209.290,208.952,209.209,209.049,208.927,210.487,210.486,213.804,213.900,214.802,215.765,215.919,217.559,4.0,0.4,0.1,0.8,0.4,0.1,0.8,0.000,0.24,L-Jul. 2014,1.6,0.003,0.93,L-Oct. 2013,4.5
4,Medical care services,5.899,457.296,459.618,462.648,463.678,464.238,465.014,464.960,465.166,464.936,465.403,466.038,467.482,468.393,458.894,459.834,460.832,462.249,463.505,464.749,464.686,465.245,465.425,465.729,466.696,468.555,470.029,2.4,0.1,0.3,0.2,0.2,0.4,0.3,0.019,0.08,S-Oct. 2014,0.2,0.142,0.24,L-Jul. 2014,2.5
5,Professional services,3.011,351.594,352.384,353.126,353.616,354.191,355.408,355.421,355.165,355.803,355.815,356.034,357.241,357.631,352.749,352.497,352.547,353.259,353.872,355.298,354.910,354.736,355.635,355.758,356.337,358.133,358.804,1.7,0.1,0.3,0.1,0.2,0.5,0.2,0.006,0.08,S-Oct. 2014,0.2,0.052,0.26,S-Oct. 2014,1.5
6,Physicians' services(11),1.578,356.469,356.796,356.939,357.465,358.415,359.547,359.056,358.585,359.967,359.879,359.855,361.001,361.659,357.464,356.760,356.411,357.219,358.458,359.831,358.715,358.019,359.582,359.735,359.978,361.688,362.667,1.5,0.0,0.3,0.2,0.1,0.5,0.3,0.004,0.12,S-Oct. 2014,0.1,0.023,0.43,–,–
6,Dental services(11),0.799,434.955,436.941,438.675,439.469,440.301,441.012,441.356,441.680,441.994,442.387,442.571,442.804,442.874,435.982,437.326,437.729,438.662,439.383,439.961,440.805,441.393,442.153,442.949,443.529,444.275,443.921,1.8,0.0,0.1,0.0,0.1,0.2,-0.1,-0.001,0.12,S-Feb. 2011,-0.1,0.014,0.45,S-Dec. 1961,1.1
6,Eyeglasses and eye care(4)(9),0.282,180.765,181.386,182.844,183.113,183.124,185.139,184.888,183.971,183.935,184.156,183.966,185.133,185.379,180.765,181.386,182.844,183.113,183.124,185.139,184.888,183.971,183.935,184.156,183.966,185.133,185.379,2.6,-0.1,0.6,0.1,-0.1,0.6,0.1,0.000,0.26,S-Oct. 2014,-0.1,0.007,0.61,–,–
6,Services by other medical professionals(11)(9),0.352,224.580,225.034,225.215,225.207,224.672,225.295,226.608,227.076,226.306,225.945,227.183,229.118,229.057,225.267,225.031,224.712,224.695,224.369,225.293,226.438,226.999,226.360,226.139,227.452,229.531,229.757,2.0,0.5,0.9,0.0,0.6,0.9,0.1,0.000,0.10,S-Sep. 2014,-0.1,0.007,0.38,L-Dec. 2013,2.1
5,Hospital and related services,2.139,710.891,718.300,728.390,731.958,733.129,733.378,733.656,735.769,733.711,735.979,738.104,740.567,743.152,713.996,717.992,722.416,727.585,730.667,732.975,734.236,737.303,736.495,738.164,740.050,741.888,746.399,4.5,0.3,0.3,0.3,0.3,0.2,0.6,0.013,0.13,L-Mar. 2014,0.7,0.094,0.39,L-Jul. 2014,5.5
